"school_address","school_id","school_name","rating","user_ratings_total","school_latitude","school_longitude","city"
"2A Bedford Rd, Marewa, Napier 4110, New Zealand","76bc448ed7343a717339b54fa59a13a51e2556d9","Marewa Kindergarten",0,0,-39.5044571,176.9038497,"Napier-Hastings"
"Osier Rd, Greenmeadows, Napier 4112, New Zealand","9a640a94f6ff00d877f4558ca168c32c2dc4923e","Greenmeadows Kindergarten",0,0,-39.527306,176.8569564,"Napier-Hastings"
"421 Gloucester St, Taradale, Napier 4112, New Zealand","3136ca68e6c8089a6dd66305b3cc2b147155b4d0","Seniornet Napier",0,0,-39.5418602,176.8444968,"Napier-Hastings"
"Essex St, Tamatea, Napier 4112, New Zealand","5c1ae63ac6dfdcf56a84a4ac11a2e36d44a2b2e6","Wharerangi Kindergarten",5,1,-39.5104312,176.8618634,"Napier-Hastings"
"2 Arthur St, Dunedin, 9016, New Zealand","e0506151462564f59bed624dfc5789b182749bd2","Otago Boys' High School",3.7,24,-45.8717618,170.4952341,"Dunedin"
"2 Shore St, Andersons Bay, Dunedin 9013, New Zealand","9e6c7d913156e682a513d510dd64cb2839a2157c","Bayfield High School",3.6,18,-45.8956646,170.5232245,"Dunedin"
"2 Pilkington St, Maori Hill, Dunedin 9010, New Zealand","d85138d06141d2544c1f61266f1e61078fc989dc","John McGlashan College",3.3,7,-45.854687,170.49873,"Dunedin"
"74 Butts Rd, North Dunedin, Dunedin 9016, New Zealand","fa1185eb5bc6826270b0d5447383ecc3b42d22f6","Logan Park High School",4.3,34,-45.8620613,170.5289291,"Dunedin"
"41 Tennyson St, Dunedin, 9016, New Zealand","d9a4837436f047e7004fdf78fb652b2d6bd8a1ef","Otago Girls High School",3.9,14,-45.8752581,170.4994374,"Dunedin"
"500 Kaikorai Valley Rd, Bradford, Dunedin 9011, New Zealand","d73b5cea3721867314b146b56ad014ea392225e3","Kaikorai Valley College",4.1,13,-45.8817238,170.4676059,"Dunedin"
"989 George St, North Dunedin, Woodhaugh 9016, New Zealand","2b99b6772284c64ff7b2a8ef0729eff1f243d573","George Street Normal School",4.4,8,-45.85777,170.512329,"Dunedin"
"26 Arthur St, Dunedin, 9016, New Zealand","78c4ff8775df02065ae5b196126d315f6f3cd56d","Arthur Street School",4.2,5,-45.872557,170.494591,"Dunedin"
"10 Sickels St, Fairfield, Dunedin 9018, New Zealand","b079f6c784245f11e1445fb459dc80e1ef3fb75e","Fairfield School",5,3,-45.900731,170.391569,"Dunedin"
"2 Mercer Street, Balaclava, Dunedin 9011, New Zealand","915ccc302ae51b79cd39443cdb4ff2ae23d6b174","Balaclava School",4.1,7,-45.889117,170.4664188,"Dunedin"
"2 Cobden St, Dunedin, 9016, New Zealand","014400d4da5b772896b798d048bfe5197056a23d","St Hilda's Collegiate School",3.4,14,-45.8670161,170.5028496,"Dunedin"
"34 Elgin Rd, Mornington, Dunedin 9011, New Zealand","48e366f3b0de4ebd69aae8e538573e52bd7d60a0","Mornington School",4.3,4,-45.8825454,170.475374,"Dunedin"
"9 Passmore Cres, Maori Hill, Dunedin 9010, New Zealand","bd05b44eec9f19173613f51762a2dee69a24103b","Maori Hill School",4.8,4,-45.857429,170.501062,"Dunedin"
"1 Fern Rd, Maia, Dunedin 9022, New Zealand","4ec82742ebf68d93700b72daae1b8eb286e954ef","Dunedin Rudolf Steiner School & Kindergarten",5,1,-45.8595005,170.566105,"Dunedin"
"22 Tyne St, Kaikorai, Dunedin 1090, New Zealand","835c5b3561cf5549b1595ade63d5478597887c52","Kaikorai Primary School",4,1,-45.8656741,170.4908786,"Dunedin"
"43 Elm Row, Dunedin, 9016, New Zealand","4fa44664a1e9743f3d8a5c8b99ca97d6aa5fabd8","St Joseph's Cathedral School",4.4,5,-45.8754775,170.4968167,"Dunedin"
"135 Richardson St, St Clair, Dunedin 9012, New Zealand","0f9115242fb2ff4ecc60d4df045df0171e11be7b","Saint Clair School",4.8,6,-45.9074076,170.4928308,"Dunedin"
"195 Surrey St, St Clair, Dunedin 9012, New Zealand","5376a687edf19cc20cb695484f5aa31213b8545b","Queen's High School",3.4,9,-45.9039996,170.4908638,"Dunedin"
"270 Bay View Rd, South Dunedin, Dunedin 9012, New Zealand","df96ebdb73a46ccb0dc334316ab9700fec18b5ee","King's High School",3.5,28,-45.9017421,170.4941607,"Dunedin"
"5 Hillary St, Liberton, Dunedin 9010, New Zealand","6ae69ce25c1722a4581da42f74f15a1e3ba85996","Liberton Christian School",4.4,5,-45.8474127,170.5128386,"Dunedin"
"72 N Taieri Rd, Abbotsford, Dunedin 9018, New Zealand","cdf07bb8e294a93de8ebbdfab123b48ee9d0b0b1","Abbotsford School",3,2,-45.8935152,170.4180448,"Dunedin"
"44 Chapman St, Wakari, Dunedin 9010, New Zealand","76d9b0245c8c5f3d5783f0563c364bab0cb6e903","Balmacewen Intermediate School",2.9,15,-45.8599087,170.4895707,"Dunedin"
"31 Auld St, St Kilda, Dunedin 9012, New Zealand","5b39cc7c4d54cdbee43acfeb485372111e94d999","Tahuna Normal Intermediate School",4.2,15,-45.902981,170.517377,"Dunedin"
"248 North Rd, North East Valley, Dunedin 9010, New Zealand","fee79c0e92116b95d8e71cacebd4cd61aff52601","North East Valley Normal School",3.8,10,-45.848908,170.530237,"Dunedin"
"9013, 92 Jeffery St, Andersons Bay, Dunedin 9013, New Zealand","f412b41409dde99b50057fba90259deb4259af1f","Andersons Bay School",4.7,6,-45.8949263,170.5351065,"Dunedin"
"34 Marlow St, Musselburgh, Dunedin 9012, New Zealand","2476b9ff2d763168359cfda3580e322f21b48578","Musselburgh School",4.5,4,-45.9032154,170.5149229,"Dunedin"
"242 Main S Rd, Green Island, Dunedin 9018, New Zealand","0e6a282bae5de4d35cd14dc65764fb78d0ba172f","St Peter Chanel School",3.5,2,-45.903016,170.425924,"Dunedin"
"Roebuck Rise, Broad Bay, Dunedin 9014, New Zealand","d5ad80bb1f73ecf80a2bca5c9e80ecf98da7af9e","Broad Bay School",3.5,2,-45.847582,170.624207,"Dunedin"
"96 Signal Hill Rd, Opoho, Dunedin 9010, New Zealand","c81a13acfa56eda5b86ab733fe4643fc26116ab1","Opoho School",3.8,4,-45.8539719,170.5332314,"Dunedin"
"3 Howden St, Green Island, Dunedin 9018, New Zealand","e235c8a047f630466de94af9d7d564c5f1dac4a1","Green Island School",4.2,6,-45.904164,170.429434,"Dunedin"
"41 Tahuna Rd, Tainui, Dunedin 9013, New Zealand","f58d5b5dc54058c276415f3378ef2446a1530a59","Tainui School",4,4,-45.903298,170.524715,"Dunedin"
"217 South Rd, Caversham, Dunedin 9012, New Zealand","eb23806cbd27a1e83d291fe7cde82521addc66f9","Carisbrook School",2.5,8,-45.8954673,170.4839303,"Dunedin"
"42A Bradford St, Bradford, Dunedin 9011, New Zealand","128635d80b0da2afbb563b995b3345cade73a7f0","Bradford School",5,3,-45.87636,170.467686,"Dunedin"
"263 Brockville Rd, Brockville, Dunedin 9011, New Zealand","f02567988fe5bebaca5ce0f8ea693e02ce0463e7","Brockville School",3.7,3,-45.8672327,170.4580418,"Dunedin"
"213 Macandrew Rd, South Dunedin, Dunedin 9012, New Zealand","4a6e88132207822550104542823fd007a697f83e","Bathgate Park School",4.2,5,-45.9006551,170.4922316,"Dunedin"
"11 Hislop St, Liberton, Dunedin 9010, New Zealand","3c4080e397978bc4de261d2c969fdf300be42ecc","Pine Hill School",4.2,5,-45.846242,170.517664,"Dunedin"
"150 Helensburgh Rd, Wakari, Dunedin 9010, New Zealand","df90f805d5aac051b47231d346420502606caa8f","Wakari School",5,3,-45.856056,170.4795405,"Dunedin"
"44 Rutherford St, Caversham, Dunedin 9012, New Zealand","fb82da0eb1f1ded3db3592edf982b0522ab232e7","Sara Cohen School",5,1,-45.8989092,170.4827389,"Dunedin"
"119 Mihaere Dr, Kelvin Grove, Palmerston North 4414, New Zealand","659f9b9778c010f66cd2ab068286a1581df96b37","Cornerstone Christian School",4.1,12,-40.3310593,175.6503378,"Palmerston North"
"402 College St, Hokowhitu, Palmerston North 4410, New Zealand","72901de12735e08b64df58965985227accfd5a3f","College Street Normal School",4.5,15,-40.3610124,175.6213233,"Palmerston North"
"434 Botanical Rd, Awapuni, Palmerston North 4412, New Zealand","7d7398c143f97ecfb97ff3829545b3b3ad07aae0","Awatapu College",3.7,12,-40.3718001,175.6006143,"Palmerston North"
"263 Featherston St, Palmerston North, 4442, New Zealand","ed9c734cab18c147f12d7d785627ca2ed8951444","Palmerston North Boys’ High School",3.9,38,-40.3487426,175.6073624,"Palmerston North"
"238 Fitzherbert Ave, West End, Palmerston North 4410, New Zealand","21490d5a357c8e6a50b54d506d4ba8873c4f5513","Palmerston North Girls' High School",3.4,14,-40.3672544,175.6181104,"Palmerston North"
"56 Linton Street, Palmerston North 4410, New Zealand","f92e43b93e4251d83686614d4e0551c1069d175d","Palmerston North Intermediate Normal School",4.3,29,-40.3612765,175.6104713,"Palmerston North"
"Freyberg St, Roslyn, Palmerston North 4414, New Zealand","847869f53a5f9e688ad7cfbf4d7b09a4cfce6950","Freyberg High School",3.1,32,-40.337483,175.627623,"Palmerston North"
"25 Russell St, Palmerston North, 4414, New Zealand","f5d6854b96e09968fb00fa8bc0075fef82f274e8","Russell Street School",3.4,5,-40.3392558,175.6137709,"Palmerston North"
"95 Slacks Rd, Awapuni, Palmerston North 4412, New Zealand","95cf27e8fd5f95d8586fd6dc32ea3d2f22da01e5","Riverdale School",3.9,14,-40.3783031,175.5940656,"Palmerston North"
"Kipling Street, Roslyn, Palmerston North 4414, New Zealand","953ae29a091e4c7aae98a336d26040629b262507","Roslyn School",3.6,5,-40.3296451,175.6335305,"Palmerston North"
"227 Albert St, Hokowhitu, Palmerston North 4410, New Zealand","85f2817ceb2887911c24339060598e666a866e5d","Hokowhitu School",4.1,9,-40.356744,175.630479,"Palmerston North"
"263 Broadway Ave, Palmerston North, 4414, New Zealand","8fdf263a972dc1f74d26e499419953928c7fdb58","Carncot Independent School for Girls and Boys",3.2,5,-40.3494033,175.6214839,"Palmerston North"
"7 Rutland Pl, Milson, Palmerston North 4414, New Zealand","ac3639db2455aaf04974660dd540f1d1278448e9","Milson School",5,2,-40.332034,175.612759,"Palmerston North"
"1 Holdsworth Ave, Milson, Palmerston North 4414, New Zealand","0299548ab98dd50a7bfbb836acb8d664a9ec9c2a","St Peter's College",4.2,23,-40.3342035,175.6053867,"Palmerston North"
"201 Featherston St, Palmerston North, 4410, New Zealand","2be023301ec995e1b348d402e7f2feea18529829","Central Normal School",4,3,-40.3505551,175.6030913,"Palmerston North"
"55 Herbert Ave, Cloverlea, Palmerston North 4412, New Zealand","ab513ac1f0f5824b0a1a9406e55157ffa44d00e8","Cloverlea Primary School",5,1,-40.3451244,175.5842024,"Palmerston North"
"25 Freyberg St, Roslyn, Palmerston North 4414, New Zealand","9dda6cb03b86efa0964010267c1851f5984080c9","Ross Intermediate School",4.3,12,-40.3391865,175.6248572,"Palmerston North"
"304 Albert St, Hokowhitu, Palmerston North 4410, New Zealand","2dc4391221bc439c8bb49f7157af8004f8512dfb","St James' Catholic School",4.2,5,-40.3612352,175.6314426,"Palmerston North"
"552 Ruahine St, Hokowhitu, Palmerston North 4410, New Zealand","5b18883e2c16adea1462ff1048f6b18f1dd39834","Winchester School",4.1,7,-40.3601072,175.6429189,"Palmerston North"
"25 Snelson St, Palmerston North, 4410, New Zealand","d54bed0dd13f2474d042d715045f24b5bf546ab5","Palmerston North Adventist Christian School",4.5,2,-40.3608923,175.6072665,"Palmerston North"
"41 Parkland Cres, Terrace End, Palmerston North 4410, New Zealand","45d9130a304be630893bc2a1889ff679226a5f97","Parkland School",4.3,4,-40.3508953,175.6399543,"Palmerston North"
"201 Ruahine St, Roslyn, Palmerston North 4414, New Zealand","fa92f5e75ddf944f4984988e34c875d84322b903","Terrace End School",5,2,-40.3453432,175.6277485,"Palmerston North"
"Brighton Cres, Takaro, Palmerston North 4412, New Zealand","c5159353aa3cb42d545a52ecc8ee84117637521c","Takaro School",3.8,5,-40.3604789,175.5904714,"Palmerston North"
"96 Shamrock St, Takaro, Palmerston North 4412, New Zealand","b91601421720cce3be932f25ae146d630dc75c45","Our Lady of Lourdes School",3.8,4,-40.3614639,175.5954539,"Palmerston North"
"17 Stoney Creek Rd, Palmerston North 4470, New Zealand","73405545968ed4ec0448e6ad1388f87f134f383a","Whakarongo School",3.1,18,-40.325656,175.675753,"Palmerston North"
"Carey St, Longburn 4412, New Zealand","c84b08ea94d514d3671e37ad5244c82de4de4cf9","Longburn School",5,1,-40.3852387,175.5433559,"Palmerston North"
"Massey University Centennial Dr, Hokowhitu, Palmerston North 4410, New Zealand","e57d66317aa3c43ce4d2b9ef198c13dfa897bb96","Manukura",0,0,-40.3704831,175.6310685,"Palmerston North"
"45 Somerset Cres, Highbury, Palmerston North 4412, New Zealand","ac70dd085f2b3e6228f5a190e0813296af6ff7a5","Somerset Crescent School",3,1,-40.3538455,175.5833987,"Palmerston North"
"165 Grey St, Palmerston North, 4410, New Zealand","0e5a6e54ee891fb6825885bc0a0358419a858eed","Mana Tamariki",4,1,-40.3490515,175.6160297,"Palmerston North"
"906 Rangitikei Line, Newbury 4475, New Zealand","1c5ff7fa77f63aca7478d3d6092a1b5468536aaf","Newbury School",0,0,-40.3152051,175.5718231,"Palmerston North"
"100 Walkers Rd, RD7, Longburn 4477, New Zealand","f19c18c70cf5e89e7537f164949e2283c225faac","Longburn Adventist College",4.3,8,-40.3889954,175.5582334,"Palmerston North"
"18 Rochester St, Awapuni, Palmerston North 4412, New Zealand","efc8e9fc5041d7fc3d5ce48d714ce36b2265c72f","Awapuni Primary School",3.6,5,-40.3724464,175.5872566,"Palmerston North"
"Rangitikei St, Palmerston North, 4410, New Zealand","898b00b7d099477cfff5c9778511d87ace9259ad","Queen Elizabeth College",3.4,7,-40.346158,175.6046302,"Palmerston North"
"228 Botanical Rd, Palmerston North, 4412, New Zealand","4f19b6e90dd51ee850a215051f4a8f35d588678e","Monrad Intermediate School",4.8,5,-40.3630733,175.5917573,"Palmerston North"
"Puttick Rd, Linton Camp, Palmerston North 4820, New Zealand","c2d4fd217808b81d638086090ef2b8cdce81be45","Linton Camp School",4.3,3,-40.4114157,175.5917573,"Palmerston North"
"169 Fitzherbert E Rd, Aokautere 4471, New Zealand","f22dcae26115fdda562bba9282c1be60632348cd","Aokautere School",5,3,-40.3626544,175.6649995,"Palmerston North"
"208 Old W Rd, Palmerston North 4474, New Zealand","dcda760de14ae9dff2add20403e50fdd8a4e77b7","Turitea School",3.3,3,-40.4008894,175.6201988,"Palmerston North"
"Kairanga Bunnythorpe Rd, Kairanga 4475, New Zealand","4454ba60ab8fc14ec8f4b9475032f96c0a2d91d4","Kairanga School",4.3,3,-40.3474918,175.5338634,"Palmerston North"
"300 Ferguson St, Palmerston North, 4410, New Zealand","8e84e4b7fc7b10d6c297121e83b70dcdbbf4d913","Palmerston North Intermediate School",0,0,-40.3613437,175.6104406,"Palmerston North"
"271 Broadway Ave, Palmerston North, 4442, New Zealand","c177c99341da2626b846922435389d8ccfade0d2","Kevin Downing's Guitar School",4.9,17,-40.349543,175.622376,"Palmerston North"
"198 Watershed Rd, Hiwinui 4470, New Zealand","248b8e7e3992d3159321f2fe8ea8fbfc2f492165","Hiwinui School",2.5,4,-40.27155,175.7027057,"Palmerston North"
"43 Parnell Heights Dr, Kelvin Grove, Palmerston North 4414, New Zealand","a090bc5a0c9bda0dcfc3326f7d48729d924f0d19","Puddleducks Montessori Preschool",5,4,-40.3212887,175.6547,"Palmerston North"
"11 Matipo St, Takaro, Palmerston North 4410, New Zealand","431e9a5204ac778981525ce528f50509367328c1","Inspiring Minds Montessori Preschool",5,2,-40.3448179,175.6014152,"Palmerston North"
"77 Akers Rd, Linton 4474, New Zealand","3b7c7b904ff8aed00c2fdbae0ac8f21b17a1056f","Linton Country School",4.5,2,-40.4297388,175.551399,"Palmerston North"
"75 Staces Rd, Aokautere 4471, New Zealand","6ee4365cac6d4cb5a93791e5e47228fa0a3ff1ac","Tai Wananga Tu Toa",4,1,-40.3595053,175.6579944,"Palmerston North"
"148 Park Rd, West End, Palmerston North 4410, New Zealand","9a1d94668450647afac39bb42775adb01891fc2c","Palmerston North High School Old Boys RFC",0,0,-40.3667892,175.6152622,"Palmerston North"
"Princess St, Palmerston North, 4442, New Zealand","8f0a23ff835473c36568324d1e823a1e281d53eb","UCOL (Manawatu Campus)",4.5,33,-40.352474,175.613483,"Palmerston North"
"421 Colyton Rd, Colyton 4775, New Zealand","d2c79caa807a4ed09c232f5222614a10ca3cdf65","Colyton School",0,0,-40.2268191,175.6487857,"Palmerston North"
"96 Cambridge Ave, Ashhurst 4810, New Zealand","b1a9f4956211f57ecc917ad2f625856b1027870c","Ashhurst School",4.7,12,-40.2908593,175.7554493,"Palmerston North"
"Rongotea Road, Highbury, Rongotea 4475, New Zealand","de5344b363872b15e2d40027580d3830a2d5906c","Kopane School",5,1,-40.3108322,175.4873424,"Palmerston North"
"170 Waughs Rd, Bunnythorpe 4775, New Zealand","852d3a325d7926ff70330ec89232b9a8fbad6aed","Taonui School",4,1,-40.257001,175.5994717,"Palmerston North"
"Baring St, Bunnythorpe 4481, New Zealand","791e4485d638ad2a87452f7267649b97ee9a9ad7","Bunnythorpe School",5,1,-40.281847,175.6328881,"Palmerston North"
"288 Layard St, Hargest, Invercargill 9810, New Zealand","1d88e3306b2529021c784d84997e12b9d50c6059","James Hargest College Senior Campus",3.4,27,-46.3908053,168.383221,"Invercargill"
"121 Herbert St, Gladstone, Invercargill 9810, New Zealand","3c777469146cafa3aae108a75f9f175b2439b872","Waihopai School",3.2,6,-46.3949688,168.3548872,"Invercargill"
"580 Tay St, Hawthorndale, Invercargill 9810, New Zealand","46b8faedb877cf035c4454d8cbb5fdf1432927e1","Ascot Community School",4.2,5,-46.4079572,168.3848695,"Invercargill"
"210 Rockdale Rd, Rockdale, Invercargill 9812, New Zealand","e3ae2897d7b172eff2bcbe904942c24a2ee746c5","Verdon College",4.2,10,-46.4163565,168.3981357,"Invercargill"
"328 Tweed St, Georgetown, Invercargill 9812, New Zealand","32079b42fd474f5b2f9ee3b917a53dd31a9a4e33","Southland Girls' High School",3.5,10,-46.417692,168.36533,"Invercargill"
"181 Herbert St, Gladstone, Invercargill 9810, New Zealand","32fb7da105625dbe8283d67db0c58080dd6ee2b9","Southland Boys' High School",3.7,12,-46.3949867,168.3592788,"Invercargill"
"6 Layard St, Rosedale, Invercargill 9810, New Zealand","770bb5163ec32a566911bdbeececfdfccb1e5f44","James Hargest Junior Campus",4.7,11,-46.3910394,168.3622679,"Invercargill"
"31 Jed St, Invercargill, 9810, New Zealand","9251565125829a57beaa877ac6fb8a300bce7bf9","Invercargill Middle School",4.1,8,-46.4109486,168.3570721,"Invercargill"
"Ruru St, Waikiwi, Invercargill 9810, New Zealand","cb8854fbb1b0b96b94347ddbbde748aeb88ab672","Ruru Specialist School",3,2,-46.376662,168.346093,"Invercargill"
"234 Regent St, Heidelberg, Invercargill 9812, New Zealand","189fb93cd3d48b4d7b8e4578c9da3785c1f4d5eb","Aurora College",3.5,13,-46.4309064,168.3845105,"Invercargill"
"110 Lamond St, Hargest, Invercargill 9810, New Zealand","b870771be06ba96e65318aca02105d1e30bf2954","Salford School",2.6,5,-46.3879725,168.3753665,"Invercargill"
"91 Chelmsford St, Windsor, Invercargill 9810, New Zealand","94154bf7e3056242d5d830fba8b826123ddc32d4","Windsor North School",4.2,5,-46.3935312,168.3660911,"Invercargill"
"55 Eden Cres, Waverley, Invercargill 9810, New Zealand","b0be0b67aec5355e5c611e73435db33f36de5301","Waverley Park School",4.2,5,-46.3964668,168.3845863,"Invercargill"
"161 Metzger St, Newfield, Invercargill 9812, New Zealand","ee3b0168a6948107af457d942e80970d8e3a5c45","St Patrick's School",5,5,-46.4256148,168.377181,"Invercargill"
"161 King St, Windsor, Invercargill 9810, New Zealand","5fcd9c2ad032205dc960ae3385357a40d6171b04","St Theresa's School",5,1,-46.3984928,168.3713857,"Invercargill"
"288 Pomona St, Strathern, Invercargill 9812, New Zealand","2d38cb37be9bc1ea190f0791c4968a617a47cdaf","Fernworth Primary School",3.8,16,-46.431172,168.369838,"Invercargill"
"117 Elizabeth St, Appleby, Invercargill 9812, New Zealand","5991827affa7ac7eb681542dd8663d51f2414909","New River Primary",2.7,7,-46.4343004,168.358088,"Invercargill"
"349 Dee St, Avenal, Invercargill 9810, New Zealand","caf43162c86875c36f32e0b32fec3419f2ceda8c","St John's Girls' School",4.2,6,-46.3981645,168.3476143,"Invercargill"
"200 Drury Ln, Grasmere, Invercargill 9810, New Zealand","bbe1eac2e604029783b8dcf279c9b919baf6d15a","Donovan Primary",4.5,8,-46.379075,168.3413279,"Invercargill"
"734 Tweed St, Newfield, Invercargill 9812, New Zealand","22eda707e24f11ab2a206908fa41a719aab32229","Te Wharekura O Arowhenua",5,1,-46.417725,168.393902,"Invercargill"
"28 Bainfield Rd, Waikiwi, Invercargill 9810, New Zealand","6bf322b597051b31881347b0106641d4a5b6d4cc","Southland Adventist Christian School",5,4,-46.374906,168.348959,"Invercargill"
"82 Wilfrid St, Newfield, Invercargill 9812, New Zealand","25a6fa5ffc3537131cb3620c798426e10cbd33d9","Newfield Park School",3.7,7,-46.4209417,168.3800563,"Invercargill"
"11 RD, 3 Boundary Rd, Tisbury, Invercargill 9877, New Zealand","b065adc6b6c082f6589742a508600d6d55f172da","Tisbury School",0,0,-46.4450609,168.3998645,"Invercargill"
"40 Iona Ct, Clifton, Invercargill 9812, New Zealand","5c586d7eb8bb96b3d75930096a6eecef23dbdcf6","Elston Lea Kindergarten",3.7,3,-46.433928,168.3771767,"Invercargill"
"100 Esk St, Invercargill, 9810, New Zealand","2530945e9fa30c111b7efec859e702ba8ee7400d","Southland Education",0,0,-46.4117333,168.3521545,"Invercargill"
"70 Eye St, Appleby, Invercargill 9812, New Zealand","857d9af7508488cd3e5eda9f0550278a6b02f524","St Josephs School",4.3,8,-46.4166082,168.352631,"Invercargill"
"375 Tweed St, Georgetown, Invercargill 9812, New Zealand","038e8484704cb0133e2d8901dc6abe3f6f8ec3ae","Montessori Invercargill",5,2,-46.4181448,168.3690465,"Invercargill"
"133 Bain St, Kingswell, Invercargill 9812, New Zealand","8bc4e045707f290907418a7122a8215b3bc25ba0","Westmount School - Southland",0,0,-46.445878,168.3731323,"Invercargill"
"18 Farrar St, Heidelberg, Invercargill 9812, New Zealand","f66532270d348c40a7ed854682c748cc56cc448b","Rockdale Park Kindergarten",5,1,-46.4245588,168.3902631,"Invercargill"
"478 Dee St, Gladstone, Invercargill 9810, New Zealand","35178188f555977e32d3d75c9811e1ab618fb338","STS Student Travel Schools",0,0,-46.3922538,168.347066,"Invercargill"
"116 Derwent Cres, Glengarry, Invercargill 9810, New Zealand","bdc90183d733ec6e98104ca85628eb0b2aa7dcb6","Glengarry Kindergarten",5,1,-46.401507,168.3872238,"Invercargill"
"146 Dunns Rd, Otatara 9879, New Zealand","e80189fe3cc57b1cf57708e5340cf6b09e3a6683","Otatara School",3.7,3,-46.4316368,168.290269,"Invercargill"
"20 Lewis St, Gladstone, Invercargill 9810, New Zealand","f6be190dc857d36ebc63bb653f0bcfc5f02cc1c9","Gladstone Pre School",5,1,-46.39327,168.348633,"Invercargill"
"394 Herbert St, Windsor, Invercargill 9810, New Zealand","a426d41d2316d96cd9f5794191067e81f851ffcc","Salford Preschool",0,0,-46.39444,168.3738564,"Invercargill"
"25 Durham St, Waikiwi, Invercargill 9810, New Zealand","f5e1c339484998910f24dda7395ef6b116866961","Southland Kindergarten Association",0,0,-46.3752969,168.3453033,"Invercargill"
"74 Bowmont St, Appleby, Invercargill 9812, New Zealand","380a6e57037f3dcf3cb4f0b1eefaed88e002c01d","The Cottage Kindergarten",4.3,3,-46.421167,168.3526778,"Invercargill"
"51 Selwyn St, Appleby, Invercargill 9812, New Zealand","52e95f12c11f1100eae8344445267cc09c7976b0","Kew Kindergarten",5,1,-46.429099,168.3541611,"Invercargill"
"12 Renfrew St, Waikiwi, Invercargill 9810, New Zealand","1062f3e208fa1a2f0f44e15f139b54a44b6749e7","CAS Early Learning Centre",0,0,-46.377585,168.346378,"Invercargill"
"150 Centre St, Heidelberg, Invercargill 9812, New Zealand","ace4c92d1daca070b065d41893ba69731fd129de","Newfield Kindergarten",0,0,-46.4220015,168.3796292,"Invercargill"
"174 Kelvin St, Avenal, Invercargill 9810, New Zealand","10e1aa20363b7a5998317ecf6c9d064186b460e7","BestStart Kelvin Street",0,0,-46.402976,168.350858,"Invercargill"
"87 Severn St, Clifton, Invercargill 9812, New Zealand","836425bb5986a139a389b8739d99a9bd15a14677","Aoga Amata Pre School",5,1,-46.4539192,168.3703979,"Invercargill"
"200 Elles Rd, Strathern, Invercargill 9812, New Zealand","402c6c1afe8a0afda58e396ec1b3f10e718377b2","BestStart Elles Road",3,2,-46.4249585,168.3615878,"Invercargill"
"288 Nelson St, Strathern, Invercargill 9812, New Zealand","113db18e8cbe6a91cc1e69830d35b9787ddaa969","Ranui Free Kindergarten",4,2,-46.431248,168.367024,"Invercargill"
"11 Ruru St, Waikiwi, Invercargill 9810, New Zealand","a6b57a5d65bb35f04767952813258cd73e9cdc0b","Waikiwi Child-Care & Preschool",0,0,-46.3948193,168.3475,"Invercargill"
"122 North Rd, Prestonville, Invercargill 9812, New Zealand","c782def2d062cb77f7e7a2ce3bf1f718072643e0","BestStart North Road",0,0,-46.384276,168.346797,"Invercargill"
"40 Adamson Cres, Glengarry, Invercargill 9810, New Zealand","55140d5f1c560834c523c53ef897a598b18773b6","Anna Cannon Accp-Life Coach",0,0,-46.401562,168.3788206,"Invercargill"
"56 Flora Rd, Makarewa 9876, New Zealand","375a10f881b9344ab3e124569fffd375bb152ba2","Makarewa School",4,2,-46.330071,168.347432,"Invercargill"
"76 Airport Ave, Invercargill Airport, Invercargill 9879, New Zealand","284c356251ff8c6211551da0113dd3f47d6a24e3","Southern Wings",0,0,-46.415395,168.325256,"Invercargill"
"271 Tweed St, Appleby, Invercargill 9812, New Zealand","d28b511f0134255f7f65c1f8ad91b3a545047f8b","Wee Nippers Early Childhood Centre, Invercargill",0,0,-46.4179912,168.3597167,"Invercargill"
"24 Short Rd, West Plains 9874, New Zealand","6cb9b3c75446fa3b957c3bb98b9070517e6dd60d","Southland Boys High School",0,0,-46.3732895,168.3090174,"Invercargill"
"55 Isabella St, Glengarry, Invercargill 9810, New Zealand","87ea840ed6f49fd5f7035f56e0a855ab6ebe4cc2","Surrey Park Early Learning Centre Inc",5,5,-46.4070877,168.3784887,"Invercargill"
"61 Gala St, Avenal, Invercargill 9810, New Zealand","e38340a411bc21f31a2388cc9f8013031069340f","Queens Park Early Childhood Education",0,0,-46.406474,168.350366,"Invercargill"
"442 Rimu Rd, Seaward Bush, Kennington 9871, New Zealand","fcf4c27fbd2ae2e9b004288144ccfa972c82b430","Rimu Full Primary School",0,0,-46.4001341,168.5013427,"Invercargill"
"34 Mauchline St, Waikiwi, Wallacetown 9816, New Zealand","1ed7710efce8179b647f8809cac5db6a2a68c4ca","Wallacetown School",4,1,-46.332002,168.289687,"Invercargill"
"132 Liverpool St, College Estate, Whanganui 4500, New Zealand","4f55010babbe43afaa081b7b58f8638835cc98e6","Whanganui Collegiate School",4,8,-39.9290109,175.0383524,"Whanganui"
"30 London St, Aramoho, Whanganui 4500, New Zealand","6d86cb6ffaf1ac7c595f53d2427c66a0c967d0ca","St Mary's School",5,1,-39.912553,175.049812,"Whanganui"
"90 Dublin St, Whanganui, 4500, New Zealand","c2d88d90056d600f67fedc2075327b4699517530","Whanganui Intermediate School",4.3,24,-39.928957,175.042343,"Whanganui"
